coef,std err,t,P>|t|,2.5 %,97.5 %,scenario,trim_value,learner,share_trimmed_top,share_trimmed_bottom,share_treated_pop,share_treated_sample,share_trim_orcl_top,share_trim_orcl_bottom,loss_ml_g0,loss_ml_g1,loss_ml_m,loss_g0,loss_g1,loss_m,bias,abs_bias,in_ci
-0.2565942652941805,0.09341876161277801,-2.7467101989401987,0.006019629851339049,-0.4396916735355584,-0.07349685705280265,A,0.001,LogisticRegressionCV(),0.0,0.0,53.2,53.2,0.0,0.0,1.0326358527992612,0.9946979730178482,,1.032636,0.994698,0.587704,0.14340573470581952,0.14340573470581952,1
-0.2565942652941805,0.09341876161277801,-2.7467101989401987,0.006019629851339049,-0.4396916735355584,-0.07349685705280265,A,0.01,LogisticRegressionCV(),0.0,0.0,53.2,53.2,0.0,0.0,1.0326358527992612,0.9946979730178482,,1.032636,0.994698,0.587704,0.14340573470581952,0.14340573470581952,1
-0.2565942652941805,0.09341876161277801,-2.7467101989401987,0.006019629851339049,-0.4396916735355584,-0.07349685705280265,A,0.05,LogisticRegressionCV(),0.0,0.0,53.2,53.2,0.4,0.2,1.0326358527992612,0.9946979730178482,,1.032636,0.994698,0.587704,0.14340573470581952,0.14340573470581952,1
-0.24912744287062438,0.09382289615800009,-2.6552947422459394,0.00792391399633969,-0.43301694026554594,-0.0652379454757028,A,0.1,LogisticRegressionCV(),0.4,0.2,53.2,53.118712273641854,2.8000000000000003,2.0,1.0377523070566042,0.9970567530190407,,1.037752,0.997057,0.590709,0.15087255712937564,0.15087255712937564,1
-0.5233346365284564,0.1391832024134765,-3.760041639031752,0.00016988507787845072,-0.7961287005118187,-0.25054057254509404,A,0.001,LogisticRegressionCV(),0.0,0.0,54.6,54.6,0.0,0.0,0.9673656754088855,1.0496533452514332,,0.967366,1.049653,0.574947,-0.12333463652845633,0.12333463652845633,1
-0.5233346365284564,0.1391832024134765,-3.760041639031752,0.00016988507787845072,-0.7961287005118187,-0.25054057254509404,A,0.01,LogisticRegressionCV(),0.0,0.0,54.6,54.6,0.0,0.0,0.9673656754088855,1.0496533452514332,,0.967366,1.049653,0.574947,-0.12333463652845633,0.12333463652845633,1
-0.5235730448855129,0.1411727296545852,-3.7087406765213573,0.00020829261731217927,-0.8002665106077096,-0.24687957916331632,A,0.05,LogisticRegressionCV(),0.8,0.0,54.6,54.233870967741936,0.2,0.0,0.9673656754088855,1.0552053428702828,,0.967366,1.055205,0.579266,-0.1235730448855129,0.1235730448855129,1
-0.37888935743160257,0.10093154795177169,-3.7539239724396976,0.00017408768562423313,-0.5767115563209526,-0.18106715854225258,A,0.1,LogisticRegressionCV(),3.2,0.8,54.6,53.95833333333333,3.5999999999999996,1.7999999999999998,0.9650850444203347,1.0811497554500502,,0.965085,1.08115,0.584982,0.021110642568397453,0.021110642568397453,1
-0.36215692803517374,0.121338959764877,-2.984671442189208,0.0028388306704039902,-0.5999769190958874,-0.1243369369744601,A,0.001,LogisticRegressionCV(),0.0,0.0,51.6,51.6,0.0,0.0,1.0456451290304523,1.0635685800103827,,1.045645,1.063569,0.583463,0.03784307196482628,0.03784307196482628,1
-0.36215692803517374,0.121338959764877,-2.984671442189208,0.0028388306704039902,-0.5999769190958874,-0.1243369369744601,A,0.01,LogisticRegressionCV(),0.0,0.0,51.6,51.6,0.0,0.0,1.0456451290304523,1.0635685800103827,,1.045645,1.063569,0.583463,0.03784307196482628,0.03784307196482628,1
-0.37055193603280207,0.12301579495976217,-3.012230552621374,0.00259335551215965,-0.6116584636834999,-0.1294454083821043,A,0.05,LogisticRegressionCV(),0.8,0.2,51.6,51.31313131313131,0.4,0.2,1.0481272948488842,1.0731859006041535,,1.048127,1.073186,0.588994,0.029448063967197957,0.029448063967197957,1
-0.3621204189106661,0.12288330131496729,-2.9468643423120624,0.003210139990114439,-0.6029672637893855,-0.12127357403194675,A,0.1,LogisticRegressionCV(),2.8000000000000003,2.8000000000000003,51.6,52.118644067796616,2.4,1.6,1.0644530502177691,1.0565304305149734,,1.064453,1.05653,0.603982,0.037879581089333925,0.037879581089333925,1
-0.558781386010862,0.13504513280018382,-4.137738061523839,3.507464570301024e-05,-0.8234649825866511,-0.294097789435073,A,0.001,LogisticRegressionCV(),0.0,0.0,53.400000000000006,53.400000000000006,0.0,0.0,1.1044355449476702,0.9829149363428407,,1.104436,0.982915,0.613903,-0.158781386010862,0.158781386010862,1
-0.558781386010862,0.13504513280018382,-4.137738061523839,3.507464570301024e-05,-0.8234649825866511,-0.294097789435073,A,0.01,LogisticRegressionCV(),0.0,0.0,53.400000000000006,53.400000000000006,0.0,0.0,1.1044355449476702,0.9829149363428407,,1.104436,0.982915,0.613903,-0.158781386010862,0.158781386010862,1
-0.5625931909108821,0.13499779396882763,-4.16742506948514,3.080597268636263e-05,-0.8271840050821428,-0.29800237673962143,A,0.05,LogisticRegressionCV(),0.2,0.2,53.400000000000006,53.41365461847389,0.2,0.6,1.1038751093925798,0.9848477446627975,,1.103875,0.984848,0.616258,-0.1625931909108821,0.1625931909108821,1
-0.5600055816559614,0.12070647078164491,-4.6393998435179,3.4942242695193165e-06,-0.7965859170889218,-0.323425246223001,A,0.1,LogisticRegressionCV(),1.7999999999999998,1.7999999999999998,53.400000000000006,53.941908713692946,2.8000000000000003,2.1999999999999997,1.1146914721118717,0.983422666058409,,1.114691,0.983423,0.623444,-0.16000558165596135,0.16000558165596135,1
