coef,std err,t,P>|t|,2.5 %,97.5 %,scenario,trim_value,learner,share_trimmed_top,share_trimmed_bottom,share_treated,share_trim_orcl_top,share_trim_orcl_bottom,loss_ml_g0,loss_ml_g1,loss_ml_m,loss_g0,loss_g1,loss_m,bias,abs_bias,in_ci
-0.20965921644175772,0.10071133431965947,-2.081783722339492,0.037362229231243646,-0.407049804543263,-0.012268628340252469,A,0.001,LogisticRegressionCV(),0.0,0.0,53.2,0.0,0.0,1.046686069108978,0.9884931568751646,0.5901027200281703,1.046686,0.988493,0.590103,0.1903407835582423,0.1903407835582423,1
-0.2456344175899728,0.09990262535571687,-2.4587383636351707,0.013942618600299495,-0.44143996524817586,-0.049828869931769715,A,0.01,LogisticRegressionCV(),0.0,0.0,53.2,0.0,0.0,1.0518793797454802,0.996461394482452,0.5914618085523494,1.051879,0.996461,0.591462,0.15436558241002724,0.15436558241002724,1
-0.2592798347037766,0.09323679511907225,-2.7808745932617223,0.005421267483177525,-0.44202059517109815,-0.07653907423645503,A,0.05,LogisticRegressionCV(),0.2,0.0,53.2,0.4,0.2,1.020044981856223,1.0132565684931043,0.5953959550247165,1.020045,1.013257,0.595396,0.14072016529622344,0.14072016529622344,1
-0.270174167007277,0.09673814897114502,-2.7928399486728273,0.005224753617545605,-0.4597774549217917,-0.08057087909276225,A,0.1,LogisticRegressionCV(),2.1999999999999997,1.2,53.2,2.8000000000000003,2.0,1.039988448511218,1.0013736351789473,0.5828067891966346,1.039988,1.001374,0.582807,0.12982583299272304,0.12982583299272304,1
-0.5012569645785157,0.11401672778865914,-4.396345819603271,1.1008849323564713e-05,-0.7247256446793947,-0.2777882844776366,A,0.001,LogisticRegressionCV(),0.0,0.0,54.6,0.0,0.0,0.9818674088710814,1.0387093673590453,0.5773476769890874,0.981867,1.038709,0.577348,-0.10125696457851563,0.10125696457851563,1
-0.5155525661056416,0.12800751288531473,-4.027518029879532,5.636874605122424e-05,-0.7664426811114053,-0.26466245109987785,A,0.01,LogisticRegressionCV(),0.0,0.0,54.6,0.0,0.0,0.9767494319272743,1.0516029945908105,0.5770879268397764,0.976749,1.051603,0.577088,-0.11555256610564157,0.11555256610564157,1
-0.48543404386472855,0.12618740566297093,-3.8469294246468273,0.00011960740451809751,-0.7327568142666973,-0.23811127346275987,A,0.05,LogisticRegressionCV(),2.1999999999999997,0.2,54.6,0.2,0.0,0.9698916654864983,1.0433186684215408,0.5848966144797453,0.969892,1.043319,0.584897,-0.08543404386472853,0.08543404386472853,1
-0.46852527831384416,0.09918695627828525,-4.7236581894833005,2.316396221031378e-06,-0.6629281403554322,-0.2741224162722561,A,0.1,LogisticRegressionCV(),3.4000000000000004,0.6,54.6,3.5999999999999996,1.7999999999999998,0.9618502382254529,1.0508340398010505,0.5802243002415997,0.96185,1.050834,0.580224,-0.06852527831384414,0.06852527831384414,1
-0.40869463735632405,0.12610456726259409,-3.240918598176369,0.001191452011515762,-0.6558550474770173,-0.16153422723563088,A,0.001,LogisticRegressionCV(),0.0,0.0,51.6,0.0,0.0,1.0218753487061327,1.0686163097954418,0.5861815000334175,1.021875,1.068616,0.586182,-0.008694637356324031,0.008694637356324031,1
-0.3914730607714508,0.1293109202880765,-3.027378197443296,0.002466851075681644,-0.6449178073438104,-0.13802831419909106,A,0.01,LogisticRegressionCV(),0.0,0.0,51.6,0.0,0.0,1.0327846922254627,1.060683425178134,0.5814674181681753,1.032785,1.060683,0.581467,0.008526939228549246,0.008526939228549246,1
-0.4059063341103947,0.12642219160079984,-3.210720593992824,0.0013240260246343354,-0.6536892764945845,-0.15812339172620485,A,0.05,LogisticRegressionCV(),0.8,0.0,51.6,0.4,0.2,1.0260787218291938,1.0569590344894326,0.5771574141638013,1.026079,1.056959,0.577157,-0.005906334110394651,0.005906334110394651,1
-0.3589586683310741,0.12383123291041209,-2.898773273062452,0.0037462568690530716,-0.6016634249966728,-0.11625391166547533,A,0.1,LogisticRegressionCV(),5.2,3.5999999999999996,51.6,2.4,1.6,1.0175001217223092,1.048766978584403,0.5859844463967454,1.0175,1.048767,0.585984,0.04104133166892593,0.04104133166892593,1
-0.5307513003794619,0.1314602283425995,-4.037352643236455,5.405777872846252e-05,-0.7884086133303686,-0.2730939874285553,A,0.001,LogisticRegressionCV(),0.0,0.0,53.400000000000006,0.0,0.0,1.0768083359763796,1.0055469564072221,0.6110077495146806,1.076808,1.005547,0.611008,-0.13075130037946192,0.13075130037946192,1
-0.558114046421162,0.14480327101613372,-3.8542917055995094,0.0001160651475380385,-0.8419232424563767,-0.27430485038594726,A,0.01,LogisticRegressionCV(),0.0,0.0,53.400000000000006,0.0,0.0,1.094345563039989,0.9898434710678901,0.6040317534513246,1.094346,0.989843,0.604032,-0.158114046421162,0.158114046421162,1
-0.5321558908782127,0.12949142913827275,-4.109583888443838,3.963727066808803e-05,-0.7859544282958477,-0.2783573534605776,A,0.05,LogisticRegressionCV(),0.2,0.2,53.400000000000006,0.2,0.6,1.0704650768937363,1.0044637774169756,0.6101612092136988,1.070465,1.004464,0.610161,-0.13215589087821267,0.13215589087821267,1
-0.5692032745984581,0.1220267113638726,-4.664579322318582,3.09249026482939e-06,-0.808371234023513,-0.33003531517340323,A,0.1,LogisticRegressionCV(),2.1999999999999997,1.4000000000000001,53.400000000000006,2.8000000000000003,2.1999999999999997,1.086151255231849,1.016628143276543,0.6069563580776239,1.086151,1.016628,0.606956,-0.16920327459845808,0.16920327459845808,1
