coef,std err,t,P>|t|,2.5 %,97.5 %,scenario,trim_value,learner,share_trimmed_top,share_trimmed_bottom,share_treated_pop,share_treated_sample,share_trim_orcl_top,share_trim_orcl_bottom,loss_ml_g0,loss_ml_g1,loss_ml_m,loss_g0,loss_g1,loss_m,bias,abs_bias,in_ci
-0.610223779089572,0.12658851780508795,-4.820530247689222,1.4317714468592573e-06,-0.8583327148438518,-0.3621148433352923,E,0.1,LogisticRegressionCV(),3.0,4.0,49.2,50.32258064516129,2.6,8.200000000000001,1.111512294006576,0.9826980866762364,,1.111512,0.982698,0.599594,-0.21022377908957202,0.21022377908957202,1
-0.18626481728298858,0.16830806859031266,-1.1066897674192042,0.2684280809530101,-0.5161425700274985,0.14361293546152135,E,0.001,LogisticRegressionCV(),0.0,0.0,45.800000000000004,45.800000000000004,0.0,0.0,1.0176442564171517,1.0434878129445824,,1.017644,1.043488,0.57409,0.21373518271701145,0.21373518271701145,1
-0.18626481728298858,0.16830806859031266,-1.1066897674192042,0.2684280809530101,-0.5161425700274985,0.14361293546152135,E,0.01,LogisticRegressionCV(),0.0,0.0,45.800000000000004,45.800000000000004,0.0,0.0,1.0176442564171517,1.0434878129445824,,1.017644,1.043488,0.57409,0.21373518271701145,0.21373518271701145,1
-0.18525374028042688,0.16821479601388004,-1.1012927796502567,0.2707692526382528,-0.5149486821343836,0.14444120157352983,E,0.05,LogisticRegressionCV(),0.0,0.2,45.800000000000004,45.89178356713427,0.4,1.7999999999999998,1.0197117297465645,1.0434878129445824,,1.019712,1.043488,0.575138,0.21474625971957315,0.21474625971957315,1
-0.18673994575167047,0.16981280906422133,-1.099681153505019,0.27147106906167817,-0.5195669356311211,0.14608704412778017,E,0.1,LogisticRegressionCV(),0.4,4.0,45.800000000000004,47.071129707112966,2.1999999999999997,6.0,1.0234391488726704,1.0539864100337395,,1.023439,1.053986,0.585819,0.21326005424832956,0.21326005424832956,1
-0.36275701793978493,0.12250737738566096,-2.961103450919555,0.003065389562620119,-0.6028670654561371,-0.12264697042343276,E,0.001,LogisticRegressionCV(),0.0,0.0,51.6,51.6,0.0,0.0,0.9783027367451061,0.9449381603966016,,0.978303,0.944938,0.551704,0.03724298206021509,0.03724298206021509,1
-0.36275701793978493,0.12250737738566096,-2.961103450919555,0.003065389562620119,-0.6028670654561371,-0.12264697042343276,E,0.01,LogisticRegressionCV(),0.0,0.0,51.6,51.6,0.0,0.2,0.9783027367451061,0.9449381603966016,,0.978303,0.944938,0.551704,0.03724298206021509,0.03724298206021509,1
-0.360964846817729,0.12338048479304953,-2.9256235086382434,0.0034376668838874158,-0.6027861534071979,-0.1191435402282601,E,0.05,LogisticRegressionCV(),0.2,0.6,51.6,51.81451612903226,0.2,3.0,0.9757987450825042,0.9466813804856787,,0.975799,0.946681,0.555813,0.03903515318227102,0.03903515318227102,1
-0.35033694833263085,0.1341597828655719,-2.61134105057153,0.00901879019453562,-0.6132852909228657,-0.0873886057423961,E,0.1,LogisticRegressionCV(),4.2,4.3999999999999995,51.6,51.64113785557986,4.6,6.6000000000000005,0.9932151571065613,0.928371335914571,,0.993215,0.928371,0.579696,0.049663051667369174,0.049663051667369174,1
-0.3781596370616497,0.10669809369262742,-3.544202374890036,0.0003938028428756865,-0.5872840579182798,-0.16903521620501963,E,0.001,LogisticRegressionCV(),0.0,0.0,47.199999999999996,47.199999999999996,0.0,0.0,1.047739735895744,0.982035125950704,,1.04774,0.982035,0.560738,0.021840362938350344,0.021840362938350344,1
-0.3781596370616497,0.10669809369262742,-3.544202374890036,0.0003938028428756865,-0.5872840579182798,-0.16903521620501963,E,0.01,LogisticRegressionCV(),0.0,0.0,47.199999999999996,47.199999999999996,0.0,0.0,1.047739735895744,0.982035125950704,,1.04774,0.982035,0.560738,0.021840362938350344,0.021840362938350344,1
-0.38766175604498326,0.10705388197350482,-3.6211835470004456,0.00029325835997372055,-0.5974835091182544,-0.1778400029717121,E,0.05,LogisticRegressionCV(),0.4,1.0,47.199999999999996,47.46450304259635,0.2,2.0,1.0496261955382875,0.9819535947114579,,1.049626,0.981954,0.56803,0.012338243955016759,0.012338243955016759,1
-0.4125369232039445,0.11613529240459454,-3.5522097948205085,0.00038201014775419984,-0.6401579136509779,-0.18491593275691115,E,0.1,LogisticRegressionCV(),4.2,5.0,47.199999999999996,46.47577092511013,1.7999999999999998,8.200000000000001,1.0499427257166334,0.9877009985630031,,1.049943,0.987701,0.576177,-0.012536923203944506,0.012536923203944506,1
-0.3983920520804842,0.12034292413065838,-3.3104734238295817,0.0009313829614862585,-0.6342598491708109,-0.1625242549901576,E,0.001,LogisticRegressionCV(),0.0,0.0,49.8,49.8,0.0,0.0,0.9967040046803849,1.0390394182628997,,0.996704,1.039039,0.605081,0.0016079479195157953,0.0016079479195157953,1
-0.3983920520804842,0.12034292413065838,-3.3104734238295817,0.0009313829614862585,-0.6342598491708109,-0.1625242549901576,E,0.01,LogisticRegressionCV(),0.0,0.0,49.8,49.8,0.0,0.4,0.9967040046803849,1.0390394182628997,,0.996704,1.039039,0.605081,0.0016079479195157953,0.0016079479195157953,1
-0.3987719175687049,0.12028580202036405,-3.315203547474322,0.0009157641640594244,-0.6345277573801337,-0.16301607775727608,E,0.05,LogisticRegressionCV(),0.0,0.2,49.8,49.899799599198396,0.0,3.0,0.9987864011770216,1.0390394182628997,,0.998786,1.039039,0.606193,0.00122808243129513,0.00122808243129513,1
-0.3895533306168316,0.12056156256977352,-3.231156948479184,0.001232902211680301,-0.6258496511734599,-0.15325701006020329,E,0.1,LogisticRegressionCV(),0.2,1.4000000000000001,49.8,50.40650406504065,1.7999999999999998,5.800000000000001,1.004675691778729,1.0311702379949401,,1.004676,1.03117,0.613492,0.010446669383168405,0.010446669383168405,1
-0.5345277644894768,0.12108023524284921,-4.414657465914075,1.0117005271988773e-05,-0.7718406648050986,-0.297214864173855,E,0.001,LogisticRegressionCV(),0.0,0.0,43.8,43.8,0.0,0.0,0.9981718362366606,0.9335719642395078,,0.998172,0.933572,0.56236,-0.1345277644894768,0.1345277644894768,1
-0.5345277644894768,0.12108023524284921,-4.414657465914075,1.0117005271988773e-05,-0.7718406648050986,-0.297214864173855,E,0.01,LogisticRegressionCV(),0.0,0.0,43.8,43.8,0.0,0.6,0.9981718362366606,0.9335719642395078,,0.998172,0.933572,0.56236,-0.1345277644894768,0.1345277644894768,1
-0.5345277644894768,0.12108023524284921,-4.414657465914075,1.0117005271988773e-05,-0.7718406648050986,-0.297214864173855,E,0.05,LogisticRegressionCV(),0.0,0.0,43.8,43.8,0.2,2.4,0.9981718362366606,0.9335719642395078,,0.998172,0.933572,0.56236,-0.1345277644894768,0.1345277644894768,1
