coef,std err,t,P>|t|,2.5 %,97.5 %,scenario,trim_value,learner,share_trimmed_top,share_trimmed_bottom,share_treated_pop,share_treated_sample,share_trim_orcl_top,share_trim_orcl_bottom,loss_ml_g0,loss_ml_g1,loss_ml_m,loss_g0,loss_g1,loss_m,bias,abs_bias,in_ci
-0.2896693051956939,0.11363408938046145,-2.5491409028310517,0.010798865982892402,-0.5123880277974038,-0.06695058259398404,E,0.001,LogisticRegressionCV(),0.0,0.0,50.0,50.0,0.0,0.0,1.1503883735218239,1.0817123360954102,,1.150388,1.081712,0.55481,0.11033069480430613,0.11033069480430613,1
-0.28837690044764624,0.11342649617150348,-2.5424121363284793,0.011009027647463133,-0.5106887478363634,-0.0660650530589291,E,0.01,LogisticRegressionCV(),0.0,0.0,50.0,50.0,0.0,0.4,1.1479988965454109,1.0791186689802736,,1.147999,1.079119,0.55481,0.11162309955235378,0.11162309955235378,1
-0.2817338071141286,0.11286384374010651,-2.4962272927978764,0.012552214306907847,-0.5029428760014938,-0.06052473822676341,E,0.05,LogisticRegressionCV(),0.2,0.0,50.0,49.899799599198396,0.4,2.6,1.1461122452493284,1.0850284148842817,,1.146112,1.085028,0.555835,0.11826619288587142,0.11826619288587142,1
-0.25213039775062723,0.11503214536964718,-2.1918255713689865,0.028392103945193297,-0.4775892597395116,-0.02667153576174283,E,0.1,LogisticRegressionCV(),1.0,1.2,50.0,50.10224948875256,3.5999999999999996,8.200000000000001,1.1575649466687943,1.0618411519422715,,1.157565,1.061841,0.565242,0.1478696022493728,0.1478696022493728,1
-0.5365606463734537,0.16179216107616828,-3.3163574972019343,0.0009119908455773831,-0.8536674550636467,-0.21945383768326066,E,0.001,LogisticRegressionCV(),0.0,0.0,52.2,52.2,0.0,0.0,1.0866837352631322,1.087752703636393,,1.086684,1.087753,0.550607,-0.13656064637345366,0.13656064637345366,1
-0.5487973173893348,0.16102940767483523,-3.408056486784791,0.0006542734915969356,-0.8644091568838297,-0.23318547789483995,E,0.01,LogisticRegressionCV(),0.0,0.0,52.2,52.2,0.0,0.4,1.0794959555373738,1.0837664710319665,,1.079496,1.083766,0.550607,-0.14879731738933477,0.14879731738933477,1
-0.4111588854757533,0.1276622718993156,-3.2206765503909036,0.0012788839443788988,-0.6613723405829717,-0.16094543036853493,E,0.05,LogisticRegressionCV(),2.8000000000000003,0.2,52.2,51.1340206185567,0.4,2.6,1.0741719060506028,1.0811478094443727,,1.074172,1.081148,0.559877,-0.011158885475753277,0.011158885475753277,1
-0.36609216767848657,0.12360404457618175,-2.961813821980966,0.003058326507897021,-0.6083516433912862,-0.12383269196568691,E,0.1,LogisticRegressionCV(),6.6000000000000005,2.6,52.2,50.0,4.8,7.6,1.0642026656127774,1.1069773742735742,,1.064203,1.106977,0.570826,0.033907832321513454,0.033907832321513454,1
-0.5473687295612074,0.18342555261119675,-2.9841465475721,0.0028437053663228438,-0.9068762065235099,-0.1878612525989049,E,0.001,LogisticRegressionCV(),0.0,0.0,47.4,47.4,0.0,0.0,1.0856734200157807,1.124904338370038,,1.085673,1.124904,0.556857,-0.1473687295612074,0.1473687295612074,1
-0.5808213621663193,0.19037691427188624,-3.050902281863971,0.0022815481556143708,-0.9539532576270857,-0.20768946670555283,E,0.01,LogisticRegressionCV(),0.0,0.0,47.4,47.4,0.0,0.2,1.0833322453093273,1.1206225118682114,,1.083332,1.120623,0.556857,-0.18082136216631928,0.18082136216631928,1
-0.5540633706912067,0.186343524344835,-2.9733438424503214,0.0029457425523752648,-0.9192899671593461,-0.18883677422306733,E,0.05,LogisticRegressionCV(),1.0,0.4,47.4,47.05882352941176,1.0,2.0,1.0807921859550538,1.1405546851227382,,1.080792,1.140555,0.564217,-0.15406337069120668,0.15406337069120668,1
-0.47191089353221827,0.12952492526281456,-3.6433983078907795,0.00026906198283851014,-0.725775082147577,-0.2180467049168595,E,0.1,LogisticRegressionCV(),5.0,7.000000000000001,47.4,48.18181818181818,2.4,6.6000000000000005,1.0384456272428713,1.1797000458225286,,1.038446,1.1797,0.586671,-0.07191089353221825,0.07191089353221825,1
-0.558525016031026,0.13668404268714177,-4.086248877708736,4.384035115410983e-05,-0.8264208169591591,-0.2906292151028928,E,0.001,LogisticRegressionCV(),0.0,0.0,49.2,49.2,0.0,0.0,1.1618606481795624,1.0585387255816712,,1.161861,1.058539,0.577828,-0.15852501603102598,0.15852501603102598,1
-0.5309942357006161,0.1370841877606268,-3.8734900383100768,0.00010728779404704573,-0.7996743065613712,-0.2623141648398611,E,0.01,LogisticRegressionCV(),0.0,0.0,49.2,49.2,0.0,0.4,1.1475542834340906,1.0757967042621712,,1.147554,1.075797,0.577828,-0.13099423570061608,0.13099423570061608,1
-0.5672632946890447,0.1365422742154099,-4.154488402574332,3.2601615150954354e-05,-0.8348812345184402,-0.2996453548596492,E,0.05,LogisticRegressionCV(),0.2,0.0,49.2,49.09819639278557,0.2,3.5999999999999996,1.1536970852587798,1.0604485389427993,,1.153697,1.060449,0.578919,-0.16726329468904466,0.16726329468904466,1
-0.5850801847665498,0.13374849256859042,-4.374480590624244,1.2172195215851125e-05,-0.8472224131875101,-0.32293795634558947,E,0.1,LogisticRegressionCV(),3.0,4.0,49.2,50.32258064516129,2.6,8.200000000000001,1.1722897527327203,1.0700560332123519,,1.17229,1.070056,0.599594,-0.18508018476654975,0.18508018476654975,1
